25	-115
25	-110
25	-105
25	-100
25	-95
25	-90
25	-85
25	-80
25	-75
25	-70
25	-65
25	-60
25	-55
25	-50
25	-45
25	-40
25	-35
25	-30
25	-25
25	-20
25	-15
25	-10
25	-5
30	0
30	5
30	10
30	15
30	20
30	25
30	30
30	35
30	40
30	45
30	50
30	55
30	60
30	65
30	70
30	75
30	80
30	85
30	90
30	95
30	100
30	105
30	110
30	115
30	120
30	125
30	130
30	135
30	140
30	145
30	150
30	155
30	160
30	165
30	170
30	175
30	-180
30	-175
30	-170
30	-165
30	-160
30	-155
30	-150
30	-145
30	-140
30	-135
30	-130
30	-125
30	-120
30	-115
30	-110
30	-105
30	-100
30	-95
30	-90
30	-85
30	-80
30	-75
30	-70
30	-65
30	-60
30	-55
30	-50
30	-45
30	-40
30	-35
30	-30
30	-25
30	-20
30	-15
30	-10
30	-5
35	0
35	5
35	10
35	15
35	20
35	25
35	30
35	35
35	40
35	45
35	50
35	55
35	60
35	65
35	70
35	75
35	80
35	85
35	90
35	95
35	100
35	105
35	110
35	115
35	120
35	125
35	130
35	135
35	140
35	145
35	150
35	155
35	160
35	165
35	170
35	175
35	-180
35	-175
35	-170
35	-165
35	-160
35	-155
35	-150
35	-145
35	-140
35	-135
35	-130
35	-125
35	-120
35	-115
35	-110
35	-105
35	-100
35	-95
35	-90
35	-85
35	-80
35	-75
35	-70
35	-65
35	-60
35	-55
35	-50
35	-45
35	-40
35	-35
35	-30
35	-25
35	-20
35	-15
35	-10
35	-5
40	0
40	5
40	10
40	15
40	20
40	25
40	30
40	35
40	40
40	45
40	50
40	55
40	60
40	65
40	70
40	75
40	80
40	85
40	90
40	95
40	100
40	105
40	110
40	115
40	120
40	125
40	130
40	135
40	140
40	145
40	150
40	155
40	160
40	165
40	170
40	175
40	-180
40	-175
40	-170
40	-165
40	-160
40	-155
40	-150
40	-145
40	-140
40	-135
40	-130
40	-125
40	-120
40	-115
40	-110
40	-105
40	-100
40	-95
40	-90
40	-85
40	-80
40	-75
40	-70
40	-65
40	-60
40	-55
40	-50
40	-45
40	-40
40	-35
40	-30
40	-25
40	-20
40	-15
40	-10
40	-5
45	0
45	5
45	10
45	15
45	20
45	25
45	30
45	35
45	40
45	45
45	50
45	55
45	60
45	65
45	70
45	75
45	80
45	85
45	90
45	95
45	100
45	105
45	110
45	115
45	120
45	125
45	130
45	135
45	140
45	145
45	150
45	155
45	160
45	165
45	170
45	175
45	-180
45	-175
45	-170
45	-165
45	-160
45	-155
45	-150
45	-145
45	-140
45	-135
45	-130
45	-125
45	-120
45	-115
45	-110
45	-105
45	-100
45	-95
45	-90
45	-85
45	-80
45	-75
45	-70
45	-65
45	-60
45	-55
45	-50
45	-45
45	-40
45	-35
45	-30
45	-25
45	-20
45	-15
45	-10
45	-5
50	0
50	5
50	10
50	15
50	20
50	25
50	30
50	35
50	40
50	45
50	50
50	55
50	60
50	65
50	70
50	75
50	80
50	85
50	90
50	95
50	100
50	105
50	110
50	115
50	120
50	125
50	130
50	135
50	140
50	145
50	150
50	155
50	160
50	165
50	170
50	175
50	-180
50	-175
50	-170
50	-165
50	-160
50	-155
50	-150
50	-145
50	-140
50	-135
50	-130
50	-125
50	-120
50	-115
50	-110
50	-105
50	-100
50	-95
50	-90
50	-85
50	-80
50	-75
50	-70
50	-65
50	-60
50	-55
50	-50
50	-45
50	-40
50	-35
50	-30
50	-25
50	-20
50	-15
50	-10
50	-5
55	0
55	5
55	10
55	15
55	20
55	25
55	30
55	35
55	40
55	45
55	50
55	55
55	60
55	65
55	70
55	75
55	80
55	85
55	90
55	95
55	100
55	105
55	110
55	115
55	120
55	125
55	130
55	135
55	140
55	145
55	150
55	155
55	160
55	165
55	170
55	175
55	-180
55	-175
55	-170
55	-165
55	-160
55	-155
55	-150
55	-145
55	-140
55	-135
55	-130
55	-125
55	-120
55	-115
55	-110
55	-105
55	-100
55	-95
55	-90
55	-85
55	-80
55	-75
55	-70
55	-65
55	-60
55	-55
55	-50
55	-45
55	-40
55	-35
55	-30
55	-25
55	-20
55	-15
55	-10
55	-5
60	0
60	5
60	10
60	15
60	20
60	25
60	30
60	35
60	40
60	45
60	50
60	55
60	60
60	65
60	70
60	75
60	80
60	85
60	90
60	95
60	100
60	105
60	110
60	115
60	120
60	125
60	130
60	135
60	140
60	145
60	150
60	155
60	160
60	165
60	170
60	175
60	-180
60	-175
60	-170
60	-165
60	-160
60	-155
60	-150
60	-145
60	-140
60	-135
60	-130
60	-125
60	-120
60	-115
60	-110
60	-105
60	-100
60	-95
60	-90
60	-85
60	-80
60	-75
60	-70
60	-65
60	-60
60	-55
60	-50
60	-45
60	-40
60	-35
60	-30
60	-25
60	-20
60	-15
60	-10
60	-5
