35.00	205.00
35.00	210.00
35.00	215.00
35.00	220.00
35.00	225.00
35.00	230.00
35.00	235.00
35.00	240.00
35.00	245.00
35.00	250.00
35.00	255.00
35.00	260.00
35.00	265.00
35.00	270.00
35.00	275.00
35.00	280.00
35.00	285.00
35.00	290.00
35.00	295.00
35.00	300.00
35.00	305.00
35.00	310.00
35.00	315.00
35.00	320.00
35.00	325.00
35.00	330.00
35.00	335.00
35.00	340.00
35.00	345.00
35.00	350.00
35.00	355.00
40.00	0.00
40.00	5.00
40.00	10.00
40.00	15.00
40.00	20.00
40.00	25.00
40.00	30.00
40.00	35.00
40.00	40.00
40.00	45.00
40.00	50.00
40.00	55.00
40.00	60.00
40.00	65.00
40.00	70.00
40.00	75.00
40.00	80.00
40.00	85.00
40.00	90.00
40.00	95.00
40.00	100.00
40.00	105.00
40.00	110.00
40.00	115.00
40.00	120.00
40.00	125.00
40.00	130.00
40.00	135.00
40.00	140.00
40.00	145.00
40.00	150.00
40.00	155.00
40.00	160.00
40.00	165.00
40.00	170.00
40.00	175.00
40.00	180.00
40.00	185.00
40.00	190.00
40.00	195.00
40.00	200.00
40.00	205.00
40.00	210.00
40.00	215.00
40.00	220.00
40.00	225.00
40.00	230.00
40.00	235.00
40.00	240.00
40.00	245.00
40.00	250.00
40.00	255.00
40.00	260.00
40.00	265.00
40.00	270.00
40.00	275.00
40.00	280.00
40.00	285.00
40.00	290.00
40.00	295.00
40.00	300.00
40.00	305.00
40.00	310.00
40.00	315.00
40.00	320.00
40.00	325.00
40.00	330.00
40.00	335.00
40.00	340.00
40.00	345.00
40.00	350.00
40.00	355.00
45.00	0.00
45.00	5.00
45.00	10.00
45.00	15.00
45.00	20.00
45.00	25.00
45.00	30.00
45.00	35.00
45.00	40.00
45.00	45.00
45.00	50.00
45.00	55.00
45.00	60.00
45.00	65.00
45.00	70.00
45.00	75.00
45.00	80.00
45.00	85.00
45.00	90.00
45.00	95.00
45.00	100.00
45.00	105.00
45.00	110.00
45.00	115.00
45.00	120.00
45.00	125.00
45.00	130.00
45.00	135.00
45.00	140.00
45.00	145.00
45.00	150.00
45.00	155.00
45.00	160.00
45.00	165.00
45.00	170.00
45.00	175.00
45.00	180.00
45.00	185.00
45.00	190.00
45.00	195.00
45.00	200.00
45.00	205.00
45.00	210.00
45.00	215.00
45.00	220.00
45.00	225.00
45.00	230.00
45.00	235.00
45.00	240.00
45.00	245.00
45.00	250.00
45.00	255.00
45.00	260.00
45.00	265.00
45.00	270.00
45.00	275.00
45.00	280.00
45.00	285.00
45.00	290.00
45.00	295.00
45.00	300.00
45.00	305.00
45.00	310.00
45.00	315.00
45.00	320.00
45.00	325.00
45.00	330.00
45.00	335.00
45.00	340.00
45.00	345.00
45.00	350.00
45.00	355.00
50.00	0.00
50.00	5.00
50.00	10.00
50.00	15.00
50.00	20.00
50.00	25.00
50.00	30.00
50.00	35.00
50.00	40.00
50.00	45.00
50.00	50.00
50.00	55.00
50.00	60.00
50.00	65.00
50.00	70.00
50.00	75.00
50.00	80.00
50.00	85.00
50.00	90.00
50.00	95.00
50.00	100.00
50.00	105.00
50.00	110.00
50.00	115.00
50.00	120.00
50.00	125.00
50.00	130.00
50.00	135.00
50.00	140.00
50.00	145.00
50.00	150.00
50.00	155.00
50.00	160.00
50.00	165.00
50.00	170.00
50.00	175.00
50.00	180.00
50.00	185.00
50.00	190.00
50.00	195.00
50.00	200.00
50.00	205.00
50.00	210.00
50.00	215.00
50.00	220.00
50.00	225.00
50.00	230.00
50.00	235.00
50.00	240.00
50.00	245.00
50.00	250.00
50.00	255.00
50.00	260.00
50.00	265.00
50.00	270.00
50.00	275.00
50.00	280.00
50.00	285.00
50.00	290.00
50.00	295.00
50.00	300.00
50.00	305.00
50.00	310.00
50.00	315.00
50.00	320.00
50.00	325.00
50.00	330.00
50.00	335.00
50.00	340.00
50.00	345.00
50.00	350.00
50.00	355.00
55.00	0.00
55.00	5.00
55.00	10.00
55.00	15.00
55.00	20.00
55.00	25.00
55.00	30.00
55.00	35.00
55.00	40.00
55.00	45.00
55.00	50.00
55.00	55.00
55.00	60.00
55.00	65.00
55.00	70.00
55.00	75.00
55.00	80.00
55.00	85.00
55.00	90.00
55.00	95.00
55.00	100.00
55.00	105.00
55.00	110.00
55.00	115.00
55.00	120.00
55.00	125.00
55.00	130.00
55.00	135.00
55.00	140.00
55.00	145.00
55.00	150.00
55.00	155.00
55.00	160.00
55.00	165.00
55.00	170.00
55.00	175.00
55.00	180.00
55.00	185.00
55.00	190.00
55.00	195.00
55.00	200.00
55.00	205.00
55.00	210.00
55.00	215.00
55.00	220.00
55.00	225.00
55.00	230.00
55.00	235.00
55.00	240.00
55.00	245.00
55.00	250.00
55.00	255.00
55.00	260.00
55.00	265.00
55.00	270.00
55.00	275.00
55.00	280.00
55.00	285.00
55.00	290.00
55.00	295.00
55.00	300.00
55.00	305.00
55.00	310.00
55.00	315.00
55.00	320.00
55.00	325.00
55.00	330.00
55.00	335.00
55.00	340.00
55.00	345.00
55.00	350.00
55.00	355.00
60.00	0.00
60.00	5.00
60.00	10.00
60.00	15.00
60.00	20.00
60.00	25.00
60.00	30.00
60.00	35.00
60.00	40.00
60.00	45.00
60.00	50.00
60.00	55.00
60.00	60.00
60.00	65.00
60.00	70.00
60.00	75.00
60.00	80.00
60.00	85.00
60.00	90.00
60.00	95.00
60.00	100.00
60.00	105.00
60.00	110.00
60.00	115.00
60.00	120.00
60.00	125.00
60.00	130.00
60.00	135.00
60.00	140.00
60.00	145.00
60.00	150.00
60.00	155.00
60.00	160.00
60.00	165.00
60.00	170.00
60.00	175.00
60.00	180.00
60.00	185.00
60.00	190.00
60.00	195.00
60.00	200.00
60.00	205.00
60.00	210.00
60.00	215.00
60.00	220.00
60.00	225.00
60.00	230.00
60.00	235.00
60.00	240.00
60.00	245.00
60.00	250.00
60.00	255.00
60.00	260.00
60.00	265.00
60.00	270.00
60.00	275.00
60.00	280.00
60.00	285.00
60.00	290.00
60.00	295.00
60.00	300.00
60.00	305.00
60.00	310.00
60.00	315.00
60.00	320.00
60.00	325.00
60.00	330.00
60.00	335.00
60.00	340.00
60.00	345.00
60.00	350.00
60.00	355.00
65.00	0.00
65.00	5.00
65.00	10.00
65.00	15.00
65.00	20.00
65.00	25.00
65.00	30.00
65.00	35.00
65.00	40.00
65.00	45.00
65.00	50.00
65.00	55.00
65.00	60.00
65.00	65.00
65.00	70.00
65.00	75.00
65.00	80.00
65.00	85.00
65.00	90.00
65.00	95.00
65.00	100.00
65.00	105.00
65.00	110.00
65.00	115.00
65.00	120.00
65.00	125.00
65.00	130.00
65.00	135.00
65.00	140.00
65.00	145.00
65.00	150.00
65.00	155.00
65.00	160.00
65.00	165.00
65.00	170.00
65.00	175.00
65.00	180.00
65.00	185.00
65.00	190.00
65.00	195.00
65.00	200.00
65.00	205.00
65.00	210.00
65.00	215.00
65.00	220.00
65.00	225.00
65.00	230.00
65.00	235.00
65.00	240.00
65.00	245.00
65.00	250.00
65.00	255.00
65.00	260.00
65.00	265.00
65.00	270.00
65.00	275.00
65.00	280.00
65.00	285.00
65.00	290.00
65.00	295.00
65.00	300.00
65.00	305.00
65.00	310.00
65.00	315.00
65.00	320.00
65.00	325.00
65.00	330.00
65.00	335.00
65.00	340.00
65.00	345.00
65.00	350.00
65.00	355.00
70.00	0.00
70.00	5.00
70.00	10.00
70.00	15.00
70.00	20.00
70.00	25.00
70.00	30.00
70.00	35.00
70.00	40.00
70.00	45.00
70.00	50.00
70.00	55.00
70.00	60.00
70.00	65.00
70.00	70.00
70.00	75.00
70.00	80.00
70.00	85.00
70.00	90.00
70.00	95.00
70.00	100.00
70.00	105.00
70.00	110.00
70.00	115.00
70.00	120.00
70.00	125.00
70.00	130.00
70.00	135.00
70.00	140.00
70.00	145.00
70.00	150.00
70.00	155.00
70.00	160.00
70.00	165.00
70.00	170.00
70.00	175.00
70.00	180.00
70.00	185.00
70.00	190.00
70.00	195.00
70.00	200.00
70.00	205.00
70.00	210.00
70.00	215.00
70.00	220.00
70.00	225.00
70.00	230.00
70.00	235.00
70.00	240.00
70.00	245.00
70.00	250.00
70.00	255.00
70.00	260.00
70.00	265.00
70.00	270.00
70.00	275.00
70.00	280.00
70.00	285.00
70.00	290.00
70.00	295.00
70.00	300.00
70.00	305.00
70.00	310.00
70.00	315.00
70.00	320.00
70.00	325.00
70.00	330.00
70.00	335.00
70.00	340.00
70.00	345.00
70.00	350.00
70.00	355.00
75.00	0.00
75.00	5.00
75.00	10.00
75.00	15.00
75.00	20.00
75.00	25.00
75.00	30.00
75.00	35.00
75.00	40.00
75.00	45.00
75.00	50.00
75.00	55.00
75.00	60.00
75.00	65.00
75.00	70.00
75.00	75.00
75.00	80.00
75.00	85.00
75.00	90.00
75.00	95.00
75.00	100.00
75.00	105.00
75.00	110.00
75.00	115.00
75.00	120.00
75.00	125.00
75.00	130.00
75.00	135.00
75.00	140.00
75.00	145.00
75.00	150.00
75.00	155.00
75.00	160.00
75.00	165.00
75.00	170.00
75.00	175.00
75.00	180.00
75.00	185.00
75.00	190.00
75.00	195.00
75.00	200.00
75.00	205.00
75.00	210.00
75.00	215.00
75.00	220.00
75.00	225.00
75.00	230.00
75.00	235.00
75.00	240.00
75.00	245.00
75.00	250.00
75.00	255.00
75.00	260.00
75.00	265.00
75.00	270.00
75.00	275.00
75.00	280.00
75.00	285.00
75.00	290.00
75.00	295.00
75.00	300.00
75.00	305.00
75.00	310.00
75.00	315.00
75.00	320.00
75.00	325.00
75.00	330.00
75.00	335.00
75.00	340.00
75.00	345.00
75.00	350.00
75.00	355.00
80.00	0.00
80.00	5.00
80.00	10.00
80.00	15.00
80.00	20.00
80.00	25.00
80.00	30.00
80.00	35.00
80.00	40.00
80.00	45.00
80.00	50.00
80.00	55.00
80.00	60.00
80.00	65.00
80.00	70.00
80.00	75.00
80.00	80.00
80.00	85.00
80.00	90.00
80.00	95.00
80.00	100.00
80.00	105.00
80.00	110.00
80.00	115.00
80.00	120.00
80.00	125.00
80.00	130.00
80.00	135.00
80.00	140.00
80.00	145.00
80.00	150.00
80.00	155.00
80.00	160.00
80.00	165.00
80.00	170.00
80.00	175.00
80.00	180.00
80.00	185.00
80.00	190.00
80.00	195.00
80.00	200.00
80.00	205.00
80.00	210.00
80.00	215.00
80.00	220.00
80.00	225.00
80.00	230.00
80.00	235.00
80.00	240.00
80.00	245.00
80.00	250.00
80.00	255.00
80.00	260.00
80.00	265.00
80.00	270.00
80.00	275.00
80.00	280.00
80.00	285.00
80.00	290.00
80.00	295.00
80.00	300.00
80.00	305.00
80.00	310.00
80.00	315.00
80.00	320.00
80.00	325.00
80.00	330.00
80.00	335.00
80.00	340.00
80.00	345.00
80.00	350.00
80.00	355.00
85.00	0.00
85.00	5.00
85.00	10.00
85.00	15.00
85.00	20.00
85.00	25.00
85.00	30.00
85.00	35.00
85.00	40.00
85.00	45.00
85.00	50.00
85.00	55.00
85.00	60.00
85.00	65.00
85.00	70.00
85.00	75.00
85.00	80.00
85.00	85.00
85.00	90.00
85.00	95.00
85.00	100.00
85.00	105.00
85.00	110.00
85.00	115.00
85.00	120.00
85.00	125.00
85.00	130.00
85.00	135.00
85.00	140.00
85.00	145.00
85.00	150.00
85.00	155.00
85.00	160.00
85.00	165.00
85.00	170.00
85.00	175.00
85.00	180.00
85.00	185.00
85.00	190.00
85.00	195.00
85.00	200.00
85.00	205.00
85.00	210.00
85.00	215.00
85.00	220.00
85.00	225.00
85.00	230.00
85.00	235.00
85.00	240.00
85.00	245.00
85.00	250.00
85.00	255.00
85.00	260.00
85.00	265.00
85.00	270.00
85.00	275.00
85.00	280.00
85.00	285.00
85.00	290.00
85.00	295.00
85.00	300.00
85.00	305.00
85.00	310.00
85.00	315.00
85.00	320.00
85.00	325.00
85.00	330.00
85.00	335.00
85.00	340.00
85.00	345.00
85.00	350.00
85.00	355.00
90.00	0.00
90.00	5.00
90.00	10.00
90.00	15.00
90.00	20.00
90.00	25.00
90.00	30.00
90.00	35.00
90.00	40.00
90.00	45.00
90.00	50.00
90.00	55.00
90.00	60.00
90.00	65.00
90.00	70.00
90.00	75.00
90.00	80.00
90.00	85.00
90.00	90.00
90.00	95.00
90.00	100.00
90.00	105.00
90.00	110.00
90.00	115.00
90.00	120.00
90.00	125.00
90.00	130.00
90.00	135.00
90.00	140.00
90.00	145.00
90.00	150.00
90.00	155.00
90.00	160.00
90.00	165.00
90.00	170.00
90.00	175.00
90.00	180.00
90.00	185.00
90.00	190.00
90.00	195.00
90.00	200.00
90.00	205.00
90.00	210.00
90.00	215.00
90.00	220.00
90.00	225.00
90.00	230.00
90.00	235.00
90.00	240.00
90.00	245.00
90.00	250.00
90.00	255.00
90.00	260.00
90.00	265.00
90.00	270.00
90.00	275.00
90.00	280.00
90.00	285.00
90.00	290.00
90.00	295.00
90.00	300.00
90.00	305.00
90.00	310.00
90.00	315.00
90.00	320.00
90.00	325.00
90.00	330.00
90.00	335.00
90.00	340.00
90.00	345.00
90.00	350.00
90.00	355.00
