30	80
30	85
30	90
30	95
30	100
30	105
30	110
30	115
30	120
30	125
30	130
30	135
30	140
30	145
30	150
30	155
30	160
30	165
30	170
30	175
30	180
30	185
30	190
30	195
30	200
30	205
30	210
30	215
30	220
30	225
30	230
30	235
30	240
30	245
30	250
30	255
30	260
30	265
30	270
30	275
30	280
30	285
30	290
30	295
30	300
30	305
30	310
30	315
30	320
30	325
30	330
30	335
30	340
30	345
30	350
30	355
35	0
35	5
35	10
35	15
35	20
35	25
35	30
35	35
35	40
35	45
35	50
35	55
35	60
35	65
35	70
35	75
35	80
35	85
35	90
35	95
35	100
35	105
35	110
35	115
35	120
35	125
35	130
35	135
35	140
35	145
35	150
35	155
35	160
35	165
35	170
35	175
35	180
35	185
35	190
35	195
35	200
35	205
35	210
35	215
35	220
35	225
35	230
35	235
35	240
35	245
35	250
35	255
35	260
35	265
35	270
35	275
35	280
35	285
35	290
35	295
35	300
35	305
35	310
35	315
35	320
35	325
35	330
35	335
35	340
35	345
35	350
35	355
40	0
40	5
40	10
40	15
40	20
40	25
40	30
40	35
40	40
40	45
40	50
40	55
40	60
40	65
40	70
40	75
40	80
40	85
40	90
40	95
40	100
40	105
40	110
40	115
40	120
40	125
40	130
40	135
40	140
40	145
40	150
40	155
40	160
40	165
40	170
40	175
40	180
40	185
40	190
40	195
40	200
40	205
40	210
40	215
40	220
40	225
40	230
40	235
40	240
40	245
40	250
40	255
40	260
40	265
40	270
40	275
40	280
40	285
40	290
40	295
40	300
40	305
40	310
40	315
40	320
40	325
40	330
40	335
40	340
40	345
40	350
40	355
45	0
45	5
45	10
45	15
45	20
45	25
45	30
45	35
45	40
45	45
45	50
45	55
45	60
45	65
45	70
45	75
45	80
45	85
45	90
45	95
45	100
45	105
45	110
45	115
45	120
45	125
45	130
45	135
45	140
45	145
45	150
45	155
45	160
45	165
45	170
45	175
45	180
45	185
45	190
45	195
45	200
45	205
45	210
45	215
45	220
45	225
45	230
45	235
45	240
45	245
45	250
45	255
45	260
45	265
45	270
45	275
45	280
45	285
45	290
45	295
45	300
45	305
45	310
45	315
45	320
45	325
45	330
45	335
45	340
45	345
45	350
45	355
50	0
50	5
50	10
50	15
50	20
50	25
50	30
50	35
50	40
50	45
50	50
50	55
50	60
50	65
50	70
50	75
50	80
50	85
50	90
50	95
50	100
50	105
50	110
50	115
50	120
50	125
50	130
50	135
50	140
50	145
50	150
50	155
50	160
50	165
50	170
50	175
50	180
50	185
50	190
50	195
50	200
50	205
50	210
50	215
50	220
50	225
50	230
50	235
50	240
50	245
50	250
50	255
50	260
50	265
50	270
50	275
50	280
50	285
50	290
50	295
50	300
50	305
50	310
50	315
50	320
50	325
50	330
50	335
50	340
50	345
50	350
50	355
55	0
55	5
55	10
55	15
55	20
55	25
55	30
55	35
55	40
55	45
55	50
55	55
55	60
55	65
55	70
55	75
55	80
55	85
55	90
55	95
55	100
55	105
55	110
55	115
55	120
55	125
55	130
55	135
55	140
55	145
55	150
55	155
55	160
55	165
55	170
55	175
55	180
55	185
55	190
55	195
55	200
55	205
55	210
55	215
55	220
55	225
55	230
55	235
55	240
55	245
55	250
55	255
55	260
55	265
55	270
55	275
55	280
55	285
55	290
55	295
55	300
55	305
55	310
55	315
55	320
55	325
55	330
55	335
55	340
55	345
55	350
55	355
60	0
60	5
60	10
60	15
60	20
60	25
60	30
60	35
60	40
60	45
60	50
60	55
60	60
60	65
60	70
60	75
60	80
60	85
60	90
60	95
60	100
60	105
60	110
60	115
60	120
60	125
60	130
60	135
60	140
60	145
60	150
60	155
60	160
60	165
60	170
60	175
60	180
60	185
60	190
60	195
60	200
60	205
60	210
60	215
60	220
60	225
60	230
60	235
60	240
60	245
60	250
60	255
60	260
60	265
60	270
60	275
60	280
60	285
60	290
60	295
60	300
60	305
60	310
60	315
60	320
60	325
60	330
60	335
60	340
60	345
60	350
60	355
65	0
65	5
65	10
65	15
65	20
65	25
65	30
65	35
65	40
65	45
65	50
65	55
65	60
65	65
65	70
65	75
65	80
65	85
65	90
65	95
65	100
65	105
65	110
65	115
65	120
65	125
65	130
65	135
65	140
65	145
65	150
65	155
65	160
65	165
65	170
65	175
65	180
65	185
65	190
65	195
65	200
65	205
65	210
65	215
65	220
65	225
65	230
65	235
65	240
65	245
65	250
65	255
65	260
65	265
65	270
65	275
65	280
65	285
65	290
65	295
65	300
65	305
65	310
65	315
65	320
65	325
65	330
65	335
65	340
65	345
65	350
65	355
70	0
70	5
70	10
70	15
70	20
70	25
70	30
70	35
70	40
70	45
70	50
70	55
70	60
70	65
70	70
70	75
70	80
70	85
70	90
70	95
70	100
70	105
70	110
70	115
70	120
70	125
70	130
70	135
70	140
70	145
70	150
70	155
70	160
70	165
70	170
70	175
70	180
70	185
70	190
70	195
70	200
70	205
70	210
70	215
70	220
70	225
70	230
70	235
70	240
70	245
70	250
70	255
70	260
70	265
70	270
70	275
70	280
70	285
70	290
70	295
70	300
70	305
70	310
70	315
70	320
70	325
70	330
70	335
70	340
70	345
70	350
70	355
75	0
75	5
75	10
75	15
75	20
75	25
75	30
75	35
75	40
75	45
75	50
75	55
75	60
75	65
75	70
75	75
75	80
75	85
75	90
75	95
75	100
75	105
75	110
75	115
75	120
75	125
75	130
75	135
75	140
75	145
75	150
75	155
75	160
75	165
75	170
75	175
75	180
75	185
75	190
75	195
75	200
75	205
75	210
75	215
75	220
75	225
75	230
75	235
75	240
75	245
75	250
75	255
75	260
75	265
75	270
75	275
75	280
75	285
75	290
75	295
75	300
75	305
75	310
75	315
75	320
75	325
75	330
75	335
75	340
75	345
75	350
75	355
80	0
80	5
80	10
80	15
80	20
80	25
80	30
80	35
80	40
80	45
80	50
80	55
80	60
80	65
80	70
80	75
80	80
80	85
80	90
80	95
80	100
80	105
80	110
80	115
80	120
80	125
80	130
80	135
80	140
80	145
80	150
80	155
80	160
80	165
80	170
80	175
80	180
80	185
80	190
80	195
80	200
80	205
80	210
80	215
80	220
80	225
80	230
80	235
80	240
80	245
80	250
80	255
80	260
80	265
80	270
80	275
80	280
80	285
80	290
80	295
80	300
80	305
80	310
80	315
80	320
80	325
80	330
80	335
80	340
80	345
80	350
80	355
