409.7279,409.7873,384.3731,421.3818
500.1086,471.7263,466.1817,493.6947
500.6955,475.9979,411.6427,493.6947
531.2136,482.4054,432.0948,541.9034
538.8432,535.801,609.3468,276.7559
555.276,561.4309,438.9122,662.425
527.1054,563.5667,643.4337,445.4861
508.9119,478.1337,472.9991,469.5904
518.3021,520.8502,466.1817,493.6947
502.4561,493.0845,452.547,349.0688
518.3021,508.0353,391.1905,324.9645
469.5904,446.0963,500.2686,469.5904
455.5051,403.3798,404.8253,349.0688
412.6623,390.5649,432.0948,421.3818
390.3606,441.8247,370.7384,445.4861
339.3014,367.0708,363.921,469.5904
305.8488,292.3169,295.7472,228.5473
282.3733,324.3543,336.6515,276.7559
254.2026,260.2795,261.6603,228.5473
231.9009,258.1437,336.6515,324.9645
225.4451,245.3288,268.4776,204.4429
204.3172,196.2048,227.5734,204.4429
184.363,221.8347,227.5734,276.7559
188.4712,200.4764,227.5734,373.1732
183.1892,211.1555,234.3907,180.3386
176.7335,204.7481,234.3907,204.4429
174.9728,211.1555,248.0255,156.2343
182.0155,183.3898,227.5734,228.5473
164.9957,179.1182,248.0255,228.5473
172.6253,174.8465,193.4864,252.6516
163.8219,168.439,213.9386,180.3386
148.5629,191.9331,213.9386,276.7559
152.6711,191.9331,282.1124,228.5473
167.9301,170.5749,200.3038,252.6516
155.0186,176.9823,261.6603,349.0688
161.4744,187.6615,213.9386,276.7559
144.4546,176.9823,234.3907,300.8602
162.0613,202.6122,220.756,228.5473
157.9531,215.4272,166.2169,204.4429
160.3006,226.1063,241.2081,276.7559
162.6482,168.439,166.2169,156.2343
170.2777,181.254,220.756,204.4429
162.6482,200.4764,132.13,252.6516
170.2777,202.6122,268.4776,276.7559
156.7793,217.563,207.1212,300.8602
148.5629,202.6122,254.8429,252.6516
152.0842,187.6615,186.6691,228.5473
159.1268,164.1674,241.2081,324.9645
156.1924,183.3898,166.2169,204.4429
155.0186,204.7481,248.0255,204.4429
162.6482,185.5256,173.0343,228.5473
160.3006,166.3032,234.3907,276.7559
173.799,185.5256,193.4864,228.5473
156.7793,187.6615,220.756,324.9645
156.7793,179.1182,234.3907,228.5473
153.258,187.6615,213.9386,228.5473
163.235,200.4764,173.0343,204.4429
167.3433,174.8465,234.3907,300.8602
167.3433,202.6122,173.0343,228.5473
167.9301,202.6122,227.5734,252.6516
155.0186,211.1555,200.3038,300.8602
179.081,209.0197,193.4864,228.5473
193.7532,189.7973,227.5734,252.6516
206.0779,234.6496,323.0167,204.4429
228.3796,206.8839,220.756,300.8602
228.3796,226.1063,234.3907,252.6516
260.0715,251.7362,234.3907,300.8602
270.0486,317.9468,336.6515,228.5473
308.7832,290.1811,323.0167,324.9645
357.4949,369.2066,329.8341,252.6516
382.731,411.9231,404.8253,324.9645
458.4396,390.5649,343.4689,493.6947
477.22,533.6652,534.3556,469.5904
505.9775,501.6278,520.7208,349.0688
568.1876,544.3443,459.3644,686.5293
570.5351,563.5667,459.3644,349.0688
614.5517,593.4683,513.9034,638.3206
648.0043,614.8266,561.6251,421.3818
594.0106,670.358,541.1729,614.2163
678.5224,666.0864,513.9034,469.5904
600.4664,616.9624,547.9903,807.0509
542.3645,602.0116,561.6251,541.9034
553.5154,591.3325,493.4513,493.6947
548.2334,433.2814,363.921,421.3818
461.9609,450.368,411.6427,493.6947
416.1836,420.4664,391.1905,469.5904
378.6228,392.7007,398.0079,300.8602
280.6126,283.7736,295.7472,397.2775
244.2256,322.2185,282.1124,300.8602
224.8583,268.8228,193.4864,276.7559
222.5107,215.4272,248.0255,276.7559
190.2319,217.563,268.4776,276.7559
179.6679,219.6988,220.756,324.9645
176.1466,187.6615,193.4864,204.4429
156.7793,159.8957,200.3038,204.4429
159.7137,189.7973,173.0343,180.3386
162.6482,215.4272,193.4864,252.6516
173.799,174.8465,186.6691,204.4429
163.235,200.4764,200.3038,228.5473
157.3662,166.3032,207.1212,252.6516
155.6055,174.8465,227.5734,228.5473
156.7793,159.8957,200.3038,252.6516
159.7137,172.7107,220.756,276.7559
153.8448,168.439,200.3038,324.9645
157.9531,170.5749,200.3038,204.4429
168.517,196.2048,193.4864,276.7559
151.4973,172.7107,207.1212,228.5473
160.8875,157.7599,227.5734,252.6516
158.5399,185.5256,186.6691,228.5473
159.7137,172.7107,207.1212,252.6516
163.8219,200.4764,234.3907,228.5473
175.5597,181.254,173.0343,252.6516
167.9301,176.9823,186.6691,300.8602
144.4546,176.9823,173.0343,349.0688
170.8646,172.7107,193.4864,204.4429
156.1924,174.8465,186.6691,276.7559
166.1695,196.2048,213.9386,252.6516
173.2121,174.8465,200.3038,252.6516
170.8646,159.8957,207.1212,276.7559
162.6482,149.2166,200.3038,349.0688
159.7137,194.0689,200.3038,204.4429
166.7564,200.4764,248.0255,252.6516
156.1924,198.3406,241.2081,252.6516
164.4088,170.5749,200.3038,204.4429
182.0155,187.6615,213.9386,180.3386
156.7793,196.2048,220.756,252.6516
150.9104,172.7107,179.8517,204.4429
170.2777,183.3898,207.1212,373.1732
157.3662,170.5749,173.0343,276.7559
167.9301,179.1182,200.3038,349.0688
160.3006,211.1555,227.5734,204.4429
179.6679,198.3406,179.8517,276.7559
163.235,189.7973,241.2081,300.8602
156.7793,183.3898,213.9386,349.0688
172.0384,181.254,200.3038,300.8602
169.6908,189.7973,220.756,204.4429
185.5368,200.4764,166.2169,228.5473
199.6221,251.7362,241.2081,252.6516
211.9467,221.8347,193.4864,180.3386
227.2058,232.5138,234.3907,204.4429
263.5928,294.4527,288.9298,349.0688
277.6781,317.9468,282.1124,445.4861
325.2161,335.0334,391.1905,421.3818
352.2129,354.2559,377.5558,469.5904
416.7705,373.4783,302.5646,445.4861
449.0494,490.9487,370.7384,421.3818
493.0659,473.8621,541.1729,517.7991
532.3874,522.9861,459.3644,614.2163
560.558,548.616,418.4601,541.9034
559.9711,533.6652,547.9903,590.112
568.7744,552.8876,513.9034,686.5293
599.8795,608.4191,541.1729,517.7991
594.5975,561.4309,438.9122,421.3818
544.1252,525.1219,466.1817,421.3818
499.5217,495.2203,486.6339,469.5904
444.9411,426.8739,384.3731,421.3818
392.1213,426.8739,357.1036,421.3818
378.6228,315.811,336.6515,397.2775
349.8653,345.7125,295.7472,228.5473
214.8812,238.9213,254.8429,349.0688
202.5565,217.563,241.2081,204.4429
191.9925,217.563,207.1212,180.3386
175.5597,187.6615,200.3038,180.3386
171.4515,189.7973,200.3038,300.8602
177.3204,209.0197,179.8517,204.4429
156.7793,198.3406,193.4864,204.4429
166.7564,166.3032,227.5734,228.5473
159.1268,200.4764,193.4864,156.2343
160.3006,170.5749,200.3038,324.9645
160.3006,194.0689,213.9386,228.5473
153.8448,187.6615,193.4864,204.4429
159.7137,166.3032,159.3995,252.6516
163.235,172.7107,145.7648,228.5473
167.3433,179.1182,207.1212,204.4429
152.0842,159.8957,234.3907,228.5473
160.3006,166.3032,193.4864,397.2775
170.2777,168.439,227.5734,204.4429
167.3433,176.9823,186.6691,300.8602
160.3006,174.8465,213.9386,300.8602
172.0384,157.7599,241.2081,180.3386
157.3662,176.9823,213.9386,228.5473
169.6908,170.5749,152.5821,180.3386
162.6482,172.7107,186.6691,204.4429
152.6711,179.1182,207.1212,252.6516
156.1924,189.7973,193.4864,180.3386
172.6253,157.7599,193.4864,228.5473
158.5399,181.254,193.4864,252.6516
174.3859,187.6615,152.5821,252.6516
164.9957,183.3898,200.3038,252.6516
172.0384,187.6615,213.9386,228.5473
163.8219,196.2048,186.6691,373.1732
161.4744,196.2048,179.8517,204.4429
150.3235,202.6122,227.5734,252.6516
163.235,164.1674,159.3995,228.5473
166.7564,187.6615,213.9386,252.6516
147.3891,168.439,213.9386,180.3386
157.3662,166.3032,234.3907,204.4429
153.8448,166.3032,186.6691,300.8602
147.3891,181.254,152.5821,228.5473
172.0384,181.254,213.9386,276.7559
163.235,202.6122,193.4864,300.8602
152.0842,211.1555,248.0255,228.5473
157.3662,179.1182,207.1212,276.7559
166.7564,176.9823,227.5734,204.4429
148.5629,194.0689,234.3907,228.5473
169.1039,164.1674,179.8517,276.7559
174.9728,157.7599,227.5734,204.4429
170.2777,187.6615,193.4864,228.5473
161.4744,196.2048,227.5734,204.4429
156.1924,223.9705,207.1212,156.2343
194.3401,194.0689,207.1212,228.5473
211.3598,191.9331,179.8517,180.3386
198.4483,243.1929,227.5734,349.0688
205.491,243.1929,282.1124,373.1732
251.8551,275.2303,254.8429,228.5473
258.3109,277.3661,288.9298,397.2775
304.675,305.1319,316.1993,300.8602
334.0194,341.4409,357.1036,300.8602
363.3638,369.2066,329.8341,541.9034
389.1868,456.7755,350.2862,349.0688
421.4656,461.0471,384.3731,469.5904
447.2887,435.4172,466.1817,445.4861
436.1378,461.0471,398.0079,421.3818
423.8132,437.553,370.7384,445.4861
407.9672,392.7007,466.1817,324.9645
388.013,339.3051,336.6515,445.4861
363.3638,364.935,323.0167,421.3818
327.5636,343.5767,288.9298,276.7559
281.7864,320.0826,275.295,421.3818
262.4191,256.0079,227.5734,324.9645
214.2943,290.1811,275.295,276.7559
188.4712,170.5749,220.756,276.7559
194.927,213.2914,193.4864,180.3386
173.799,217.563,186.6691,204.4429
156.1924,164.1674,173.0343,228.5473
160.8875,223.9705,207.1212,421.3818
158.5399,170.5749,200.3038,180.3386
179.081,183.3898,207.1212,180.3386
153.258,204.7481,200.3038,204.4429
172.0384,179.1182,213.9386,156.2343
149.7366,164.1674,227.5734,180.3386
159.7137,185.5256,173.0343,252.6516
151.4973,185.5256,179.8517,300.8602
135.6513,176.9823,213.9386,276.7559
150.3235,209.0197,179.8517,252.6516
166.7564,176.9823,186.6691,228.5473
159.1268,157.7599,193.4864,204.4429
176.1466,196.2048,248.0255,228.5473
153.258,206.8839,254.8429,276.7559
162.0613,185.5256,227.5734,252.6516
156.1924,189.7973,234.3907,204.4429
163.235,191.9331,227.5734,156.2343
155.6055,206.8839,207.1212,276.7559
172.6253,172.7107,186.6691,276.7559
177.9072,219.6988,193.4864,276.7559
154.4317,202.6122,220.756,276.7559
174.3859,181.254,220.756,276.7559
162.0613,176.9823,166.2169,204.4429
167.9301,194.0689,227.5734,156.2343
177.3204,179.1182,179.8517,300.8602
163.8219,191.9331,186.6691,276.7559
161.4744,181.254,213.9386,324.9645
160.3006,132.13,234.3907,276.7559
155.6055,168.439,179.8517,300.8602
143.2809,162.0316,220.756,252.6516
157.3662,155.6241,179.8517,228.5473
168.517,176.9823,227.5734,349.0688
170.8646,204.7481,186.6691,324.9645
156.1924,181.254,227.5734,228.5473
152.6711,183.3898,207.1212,300.8602
149.7366,185.5256,227.5734,252.6516
145.6284,157.7599,186.6691,324.9645
168.517,172.7107,200.3038,180.3386
169.6908,196.2048,220.756,228.5473
173.799,206.8839,173.0343,324.9645
156.1924,174.8465,213.9386,180.3386
168.517,183.3898,193.4864,180.3386
160.3006,168.439,200.3038,204.4429
156.1924,209.0197,227.5734,180.3386
155.6055,211.1555,213.9386,132.13
148.5629,209.0197,207.1212,204.4429
159.7137,183.3898,200.3038,349.0688
166.7564,174.8465,220.756,228.5473
165.5826,183.3898,220.756,204.4429
179.081,155.6241,220.756,252.6516
170.2777,196.2048,227.5734,300.8602
177.9072,204.7481,200.3038,300.8602
190.2319,196.2048,241.2081,132.13
208.4254,217.563,261.6603,349.0688
240.1173,275.2303,309.3819,204.4429
248.9207,245.3288,275.295,252.6516
251.8551,260.2795,268.4776,349.0688
288.829,292.3169,302.5646,276.7559
288.829,315.811,363.921,156.2343
295.8717,277.3661,227.5734,421.3818
287.0684,307.2677,302.5646,252.6516
256.5502,305.1319,316.1993,324.9645
247.7469,249.6004,254.8429,252.6516
252.442,230.378,275.295,300.8602
227.2058,221.8347,288.9298,300.8602
224.2714,238.9213,213.9386,421.3818
220.1632,211.1555,186.6691,228.5473
170.2777,209.0197,213.9386,324.9645
169.1039,204.7481,179.8517,204.4429
167.3433,181.254,166.2169,180.3386
163.8219,200.4764,186.6691,180.3386
158.5399,206.8839,193.4864,324.9645
150.3235,170.5749,227.5734,204.4429
169.1039,170.5749,200.3038,204.4429
169.6908,162.0316,213.9386,204.4429
150.3235,217.563,207.1212,204.4429
150.9104,179.1182,200.3038,276.7559
152.0842,149.2166,207.1212,252.6516
160.3006,187.6615,213.9386,228.5473
171.4515,166.3032,173.0343,252.6516
155.6055,196.2048,179.8517,373.1732
167.9301,179.1182,234.3907,252.6516
156.7793,174.8465,248.0255,228.5473
169.1039,219.6988,207.1212,156.2343
152.0842,176.9823,241.2081,373.1732
166.7564,159.8957,213.9386,252.6516
167.3433,157.7599,179.8517,276.7559
149.7366,174.8465,179.8517,228.5473
157.9531,183.3898,152.5821,180.3386
162.0613,181.254,193.4864,204.4429
173.799,228.2421,200.3038,276.7559
186.7106,200.4764,248.0255,324.9645
178.4941,215.4272,200.3038,228.5473
179.081,194.0689,268.4776,204.4429
184.363,226.1063,234.3907,252.6516
186.7106,211.1555,295.7472,204.4429
198.4483,200.4764,200.3038,228.5473
178.4941,228.2421,207.1212,228.5473
182.6023,168.439,200.3038,156.2343
150.9104,176.9823,207.1212,180.3386
163.8219,204.7481,207.1212,180.3386
170.8646,179.1182,166.2169,228.5473
149.7366,185.5256,173.0343,324.9645
157.3662,200.4764,220.756,156.2343
163.235,176.9823,200.3038,204.4429
177.3204,168.439,275.295,276.7559
158.5399,168.439,200.3038,156.2343
159.1268,194.0689,234.3907,228.5473
145.0415,204.7481,241.2081,228.5473
146.2153,176.9823,166.2169,276.7559
158.5399,164.1674,234.3907,349.0688
173.2121,174.8465,213.9386,180.3386
153.258,179.1182,268.4776,132.13
152.6711,200.4764,207.1212,252.6516
140.9333,185.5256,200.3038,204.4429
166.7564,164.1674,186.6691,180.3386
149.1497,183.3898,207.1212,252.6516
159.1268,157.7599,166.2169,180.3386
184.9499,187.6615,207.1212,204.4429
160.3006,183.3898,213.9386,204.4429
157.9531,183.3898,132.13,228.5473
162.6482,176.9823,186.6691,228.5473
156.1924,172.7107,200.3038,300.8602
175.5597,213.2914,166.2169,228.5473
159.7137,191.9331,241.2081,204.4429
168.517,164.1674,193.4864,156.2343
192.5794,209.0197,227.5734,204.4429
174.9728,226.1063,173.0343,276.7559
214.8812,206.8839,234.3907,156.2343
199.6221,217.563,227.5734,204.4429
199.6221,226.1063,220.756,276.7559
186.7106,211.1555,200.3038,300.8602
200.7959,194.0689,220.756,252.6516
208.4254,245.3288,213.9386,252.6516
184.363,260.2795,213.9386,324.9645
187.2974,226.1063,200.3038,252.6516
163.8219,204.7481,186.6691,204.4429
182.0155,172.7107,282.1124,228.5473
153.258,215.4272,186.6691,252.6516
163.8219,183.3898,213.9386,228.5473
169.6908,179.1182,234.3907,300.8602
148.5629,168.439,166.2169,180.3386
161.4744,194.0689,213.9386,252.6516
166.7564,179.1182,207.1212,300.8602
165.5826,194.0689,207.1212,276.7559
152.6711,176.9823,179.8517,180.3386
167.3433,174.8465,207.1212,228.5473
173.2121,191.9331,207.1212,180.3386
164.9957,183.3898,207.1212,228.5473
152.6711,164.1674,193.4864,204.4429
144.4546,196.2048,200.3038,300.8602
156.7793,196.2048,186.6691,300.8602
160.3006,162.0316,179.8517,228.5473
165.5826,179.1182,268.4776,204.4429
155.0186,196.2048,227.5734,324.9645
156.1924,170.5749,159.3995,276.7559
159.1268,191.9331,166.2169,373.1732
155.0186,179.1182,186.6691,324.9645
157.3662,159.8957,186.6691,228.5473
170.8646,187.6615,179.8517,204.4429
159.1268,196.2048,213.9386,228.5473
171.4515,191.9331,234.3907,132.13
172.6253,172.7107,220.756,252.6516
198.4483,219.6988,241.2081,324.9645
227.7927,223.9705,220.756,373.1732
237.7698,258.1437,288.9298,204.4429
267.1142,328.6259,248.0255,373.1732
282.9601,298.7244,302.5646,252.6516
301.1537,275.2303,275.295,397.2775
232.4878,270.9587,288.9298,204.4429
213.1205,223.9705,241.2081,397.2775
202.5565,221.8347,234.3907,180.3386
171.4515,202.6122,207.1212,324.9645
167.9301,196.2048,193.4864,180.3386
152.0842,200.4764,234.3907,180.3386
149.1497,189.7973,200.3038,252.6516
155.0186,187.6615,241.2081,228.5473
168.517,200.4764,186.6691,156.2343
152.0842,187.6615,193.4864,324.9645
164.4088,164.1674,241.2081,276.7559
145.6284,194.0689,200.3038,276.7559
164.4088,164.1674,186.6691,276.7559
156.1924,191.9331,207.1212,276.7559
157.9531,183.3898,213.9386,324.9645
152.0842,179.1182,200.3038,228.5473
162.0613,159.8957,207.1212,180.3386
165.5826,176.9823,200.3038,228.5473
167.9301,164.1674,200.3038,252.6516
167.9301,174.8465,179.8517,276.7559
164.9957,168.439,166.2169,228.5473
175.5597,166.3032,200.3038,228.5473
160.3006,159.8957,152.5821,276.7559
174.9728,196.2048,179.8517,252.6516
156.1924,187.6615,173.0343,204.4429
163.8219,164.1674,254.8429,300.8602
171.4515,166.3032,248.0255,300.8602
148.5629,170.5749,234.3907,276.7559
159.1268,174.8465,193.4864,252.6516
161.4744,181.254,207.1212,252.6516
150.9104,230.378,213.9386,300.8602
163.235,202.6122,227.5734,180.3386
167.3433,166.3032,193.4864,252.6516
166.7564,172.7107,193.4864,276.7559
177.3204,191.9331,213.9386,324.9645
169.6908,198.3406,179.8517,228.5473
177.9072,181.254,234.3907,180.3386
175.5597,194.0689,186.6691,300.8602
152.0842,187.6615,186.6691,373.1732
167.9301,196.2048,248.0255,276.7559
162.0613,179.1182,234.3907,324.9645
158.5399,204.7481,207.1212,204.4429
164.4088,206.8839,207.1212,252.6516
156.1924,174.8465,145.7648,180.3386
166.7564,179.1182,200.3038,204.4429
160.3006,198.3406,207.1212,204.4429
149.1497,204.7481,227.5734,180.3386
156.1924,174.8465,213.9386,300.8602
150.3235,155.6241,193.4864,252.6516
175.5597,176.9823,173.0343,228.5473
147.976,164.1674,173.0343,252.6516
141.5202,187.6615,200.3038,252.6516
162.0613,189.7973,207.1212,228.5473
163.235,168.439,193.4864,276.7559
169.6908,185.5256,213.9386,204.4429
167.3433,200.4764,254.8429,156.2343
174.9728,153.4883,241.2081,228.5473
164.4088,213.2914,254.8429,204.4429
157.9531,164.1674,179.8517,228.5473
162.0613,168.439,220.756,252.6516
170.8646,159.8957,193.4864,276.7559
159.1268,170.5749,200.3038,180.3386
166.7564,211.1555,213.9386,300.8602
166.1695,189.7973,179.8517,300.8602
159.1268,172.7107,173.0343,180.3386
168.517,185.5256,220.756,180.3386
214.2943,258.1437,220.756,204.4429
268.8748,270.9587,275.295,445.4861
338.7145,341.4409,329.8341,517.7991
379.7966,403.3798,370.7384,469.5904
439.6592,396.9724,329.8341,397.2775
389.7737,433.2814,357.1036,276.7559
362.19,356.3917,288.9298,300.8602
245.9862,256.0079,329.8341,324.9645
200.7959,228.2421,268.4776,276.7559
196.6876,217.563,207.1212,300.8602
172.6253,164.1674,173.0343,180.3386
146.8022,187.6615,220.756,180.3386
159.7137,209.0197,207.1212,252.6516
160.3006,172.7107,213.9386,204.4429
149.7366,179.1182,186.6691,228.5473
148.5629,196.2048,207.1212,252.6516
159.7137,181.254,207.1212,204.4429
153.8448,202.6122,173.0343,324.9645
168.517,206.8839,179.8517,228.5473
159.1268,170.5749,207.1212,180.3386
154.4317,215.4272,173.0343,349.0688
166.1695,179.1182,200.3038,180.3386
159.1268,183.3898,159.3995,252.6516
174.3859,168.439,207.1212,276.7559
151.4973,209.0197,193.4864,180.3386
162.6482,170.5749,220.756,204.4429
173.2121,174.8465,207.1212,228.5473
163.8219,164.1674,213.9386,228.5473
182.0155,168.439,241.2081,204.4429
170.2777,189.7973,193.4864,276.7559
151.4973,181.254,234.3907,156.2343
164.4088,172.7107,179.8517,228.5473
158.5399,198.3406,193.4864,156.2343
154.4317,176.9823,241.2081,276.7559
164.9957,166.3032,213.9386,252.6516
146.2153,187.6615,159.3995,204.4429
157.3662,185.5256,213.9386,276.7559
165.5826,194.0689,200.3038,204.4429
150.9104,172.7107,200.3038,204.4429
163.235,204.7481,173.0343,252.6516
171.4515,200.4764,193.4864,228.5473
162.6482,191.9331,179.8517,252.6516
158.5399,170.5749,220.756,204.4429
156.1924,206.8839,213.9386,204.4429
164.4088,198.3406,207.1212,300.8602
157.3662,147.0808,186.6691,276.7559
151.4973,176.9823,213.9386,180.3386
150.9104,194.0689,193.4864,156.2343
170.8646,194.0689,213.9386,252.6516
165.5826,189.7973,152.5821,204.4429
167.9301,198.3406,220.756,300.8602
172.6253,211.1555,207.1212,276.7559
159.7137,183.3898,213.9386,228.5473
163.235,168.439,234.3907,204.4429
168.517,230.378,193.4864,300.8602
159.1268,211.1555,213.9386,180.3386
168.517,183.3898,179.8517,132.13
159.1268,187.6615,200.3038,252.6516
166.7564,166.3032,213.9386,204.4429
174.9728,194.0689,220.756,252.6516
152.0842,200.4764,159.3995,204.4429
159.1268,221.8347,207.1212,228.5473
167.3433,174.8465,193.4864,180.3386
160.3006,196.2048,193.4864,228.5473
163.8219,176.9823,179.8517,204.4429
164.4088,187.6615,200.3038,252.6516
157.9531,172.7107,179.8517,228.5473
145.6284,198.3406,200.3038,228.5473
166.7564,166.3032,186.6691,180.3386
164.4088,162.0316,186.6691,252.6516
159.7137,185.5256,241.2081,132.13
185.5368,200.4764,193.4864,204.4429
241.2911,202.6122,241.2081,228.5473
313.4783,349.9842,323.0167,324.9645
461.374,390.5649,411.6427,469.5904
540.017,531.5294,541.1729,397.2775
600.4664,589.1967,493.4513,517.7991
528.8661,499.492,432.0948,373.1732
456.092,424.7381,411.6427,421.3818
337.5407,356.3917,254.8429,349.0688
236.0091,232.5138,268.4776,324.9645
187.2974,196.2048,227.5734,180.3386
176.1466,187.6615,166.2169,276.7559
161.4744,187.6615,200.3038,204.4429
157.3662,200.4764,166.2169,300.8602
140.9333,217.563,207.1212,204.4429
143.2809,196.2048,200.3038,228.5473
157.3662,142.8091,268.4776,156.2343
156.1924,198.3406,220.756,204.4429
157.3662,196.2048,152.5821,252.6516
158.5399,185.5256,179.8517,324.9645
165.5826,151.3524,220.756,228.5473
152.6711,183.3898,213.9386,228.5473
183.1892,166.3032,193.4864,276.7559
142.694,211.1555,166.2169,276.7559
155.6055,183.3898,186.6691,180.3386
156.1924,191.9331,213.9386,324.9645
172.6253,198.3406,193.4864,300.8602
167.9301,196.2048,220.756,252.6516
163.235,204.7481,207.1212,300.8602
149.7366,187.6615,193.4864,204.4429
158.5399,174.8465,186.6691,228.5473
160.8875,189.7973,241.2081,252.6516
179.081,159.8957,179.8517,156.2343
153.258,172.7107,186.6691,349.0688
154.4317,191.9331,179.8517,300.8602
136.8251,170.5749,213.9386,252.6516
169.6908,202.6122,200.3038,156.2343
159.7137,196.2048,220.756,204.4429
167.9301,181.254,227.5734,204.4429
